Country,Job Title,Gender,Quantity,Percentage
Romania,Data Security Analyst,Male,3,0.904
Romania,Data Storage Specialist,Female,1,0.301
Romania,Data Storage Specialist,Male,4,1.205
Romania,Data Systems Manager,Female,1,0.301
Romania,Data Systems Manager,Male,1,0.301
Romania,Data Warehouse Analyst,Female,1,0.301
Romania,Data Warehouse Analyst,Male,1,0.301
Romania,Data Warehouse Architect,Female,2,0.602
Romania,Data Warehouse Developer,Female,1,0.301
Romania,Data Warehouse Developer,Male,1,0.301
Romania,Data Warehouse Specialist,Female,1,0.301
Romania,Data Warehouse Specialist,Male,1,0.301
Romania,Data Warehousing Engineer,Female,1,0.301
Romania,Data Warehousing Engineer,Male,3,0.904
Romania,Data Warehousing Manager,Female,1,0.301
Romania,Data Warehousing Manager,Male,2,0.602
Romania,Data Warehousing Specialist,Female,1,0.301
Romania,Data Warehousing Specialist,Male,2,0.602
Romania,Database Administration Associate,Female,2,0.602
Romania,Database Administration Associate,Male,1,0.301
Romania,Database Administration Manager,Male,2,0.602
Romania,Database Analyst,Male,3,0.904
Romania,Database Architect,Female,2,0.602
Romania,Database Architect,Male,2,0.602
Romania,Database Consultant,Female,1,0.301
Romania,Database Consultant,Male,6,1.807
Romania,Database Design Analyst,Female,1,0.301
Romania,Database Design Analyst,Male,1,0.301
Romania,Database Designer,Female,1,0.301
Romania,Database Designer,Male,2,0.602
Romania,Database Development and Administration Project Manager,Female,2,0.602
Romania,Database Engineer,Female,1,0.301
Romania,Database Engineer,Male,2,0.602
Romania,Database Management System Specialist (DBMS Specialist),Male,4,1.205
Romania,Database Manager,Female,1,0.301
Romania,Database Manager,Male,1,0.301
Romania,Database Modeler,Female,1,0.301
Romania,Database Programmer,Female,1,0.301
Romania,Database Programmer,Male,1,0.301
Romania,Database Security Administrator,Male,2,0.602
Romania,Database Security Expert,Female,1,0.301
Romania,Database Software Technician,Male,1,0.301
Romania,Database Specialist,Male,5,1.506
Romania,Database Technician,Male,1,0.301
Romania,Database Tester,Female,3,0.904
Romania,Database Tester,Male,3,0.904
Romania,Databases Computer Consultant,Female,3,0.904
Romania,Databases Computer Consultant,Male,1,0.301
Romania,Databases Software Consultant,Female,2,0.602
Romania,Databases Software Consultant,Male,1,0.301
Romania,Director of Data Operations,Female,1,0.301
Romania,Director of Data Operations,Male,3,0.904
Romania,Electronic Data Interchange System Developer (EDI System Developer),Female,1,0.301
Romania,Electronic Data Interchange System Developer (EDI System Developer),Male,1,0.301
Romania,Electronic Data Processing Auditor (EDP Auditor),Female,1,0.301
Romania,Electronic Data Processing Auditor (EDP Auditor),Male,3,0.904
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,0.301
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,2,0.602
Romania,Field Artillery Automated Tactical Data System Specialist,Male,2,0.602
Romania,Field Traffic Data Technician,Male,2,0.602
Romania,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,1,0.301
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,0.301
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,0.301
Romania,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,0.301
Romania,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,0.301
Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,1,0.301
Romania,Head of Information Systems and Data Processing,Female,2,0.602
Romania,Head of Information Systems and Data Processing,Male,4,1.205
Romania,Health Data Analyst,Male,1,0.301
Romania,Internet Database Specialist,Male,1,0.301
Romania,Marketing Database Analyst,Male,1,0.301
Romania,Medical Data Analyst,Male,1,0.301
Romania,Micro Computer Data Processor,Female,1,0.301
Romania,Naval Tactical Data System--Combat Information Center Officer,Female,1,0.301
Romania,Oracle Database Administrator (Oracle DBA),Male,2,0.602
Romania,Reference Data Expert,Male,2,0.602
Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,0.301
Romania,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,0.301
Romania,SQL Database Administrator,Female,2,0.602
Romania,SQL Database Administrator,Male,2,0.602
Romania,Unemployed,Female,53,15.964
Romania,Unemployed,Male,33,9.94
Romania,Voice and Data Technician,Male,1,0.301
Slovakia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,1,1.075
Slovakia,Automatic Data Processing Planner,Male,2,2.151
Slovakia,Automatic Data Processing Planner (ADP Planner),Female,1,1.075
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1.075
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,3,3.226
Slovakia,Computer or Data Processing Systems Consultant,Female,1,1.075
Slovakia,Computer or Data Processing Systems Consultant,Male,1,1.075
Slovakia,Data Acquisition Technician,Female,1,1.075
Slovakia,Data Administrator,Male,2,2.151
Slovakia,Data Base Design Analyst,Male,1,1.075
Slovakia,Data Capture Specialist,Male,1,1.075
Slovakia,Data Communications Analyst,Female,1,1.075
Slovakia,Data Conversion Operator,Female,1,1.075
Slovakia,Data Management Associate,Female,1,1.075
Slovakia,Data Management Associate,Male,1,1.075
Slovakia,Data Management Information Technology Specialist,Female,1,1.075
Slovakia,Data Officer,Male,2,2.151
Slovakia,Data Operations Director,Male,1,1.075
Slovakia,Data Processing Auditor,Female,2,2.151
Slovakia,Data Processing Auditor,Male,1,1.075
Slovakia,Data Processing Consultant,Male,1,1.075
Slovakia,Data Processing Manager,Female,1,1.075
Slovakia,Data Processing Systems Analyst,Male,1,1.075
Slovakia,Data Processing Systems Project Planner,Female,1,1.075
Slovakia,Data Processing Systems Project Planner,Male,1,1.075
Slovakia,Data Reviewer,Female,1,1.075
Slovakia,Data Scientist,Female,1,1.075
Slovakia,Data Scientist,Male,2,2.151
Slovakia,Data Security Analyst,Female,2,2.151
Slovakia,Data Security Analyst,Male,1,1.075
Slovakia,Data Systems Manager,Female,1,1.075
Slovakia,Data Transcriber,Male,1,1.075
Slovakia,Data Warehouse Analyst,Female,1,1.075
Slovakia,Data Warehouse Developer,Female,1,1.075
Slovakia,Data Warehouse Specialist,Female,1,1.075
Slovakia,Data Warehousing Engineer,Female,1,1.075
Slovakia,Data Warehousing Manager,Male,1,1.075
Slovakia,Data Warehousing Specialist,Male,1,1.075
Slovakia,Database Consultant,Male,1,1.075
Slovakia,Database Engineer,Male,1,1.075
Slovakia,Database Management System Specialist (DBMS Specialist),Female,2,2.151
Slovakia,Database Manager,Female,1,1.075
Slovakia,Database Manager,Male,2,2.151
Slovakia,Database Security Administrator,Male,1,1.075
Slovakia,Database Specialist,Male,1,1.075
Slovakia,Database Tester,Male,1,1.075
Slovakia,Databases Computer Consultant,Male,1,1.075
Slovakia,Databases Software Consultant,Male,1,1.075
Slovakia,Flight Data Technician,Male,1,1.075
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,1.075
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,2,2.151
Slovakia,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1.075
Slovakia,Internet Database Specialist,Male,1,1.075
Slovakia,Unemployed,Female,13,13.978
Slovakia,Unemployed,Male,16,17.204
Slovenia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,3.571
Slovenia,Automatic Data Processing Planner,Male,1,3.571
Slovenia,Clinical Data Associate,Male,1,3.571
Slovenia,Data Center Operator,Male,1,3.571
Slovenia,Data Communications Software Consultant,Male,1,3.571
Slovenia,Data Management Information Technology Specialist,Male,1,3.571
Slovenia,Data Processing Auditor,Male,1,3.571
Slovenia,Data Processing Systems Analyst,Female,1,3.571
Slovenia,Data Security Administrator,Female,1,3.571
Slovenia,Data Systems Manager,Male,1,3.571
Slovenia,Data Warehouse Architect,Male,1,3.571
Slovenia,Data Warehousing Manager,Female,1,3.571
Slovenia,Database Administration Manager,Male,1,3.571
Slovenia,Database Developer,Male,1,3.571
Slovenia,Database Modeler,Male,1,3.571
Slovenia,Databases Computer Consultant,Male,1,3.571
Slovenia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,3.571
Slovenia,Unemployed,Female,5,17.857
Slovenia,Unemployed,Male,6,21.429
Spain,Analytical Data Miner,Male,1,0.1
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,5,0.498
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,6,0.597
Spain,Automatic Data Processing Planner,Female,5,0.498
Spain,Automatic Data Processing Planner,Male,4,0.398
Spain,Automatic Data Processing Planner (ADP Planner),Female,3,0.299
Spain,Automatic Data Processing Planner (ADP Planner),Male,8,0.796
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,3,0.299
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,4,0.398
Spain,Business Database Analyst,Female,1,0.1
Spain,Business Database Analyst,Male,1,0.1
Spain,Clinical Data Abstractor,Male,1,0.1
Spain,Clinical Data Associate,Female,1,0.1
Spain,Clinical Data Associate,Male,1,0.1
Spain,Clinical Data Management Manager (CDM Manager),Female,1,0.1
Spain,Clinical Data Management Manager (CDM Manager),Male,2,0.199
Spain,Clinical Data Manager,Male,2,0.199
Spain,Clinical Data Specialist,Female,1,0.1
Spain,Computer or Data Processing Systems Consultant,Female,4,0.398
Spain,Computer or Data Processing Systems Consultant,Male,5,0.498
Spain,Crime Data Specialist,Male,1,0.1
Spain,Data Administrator,Male,2,0.199
Spain,Data Analysis Assistant,Male,1,0.1
Spain,Data Analyst,Female,1,0.1
Spain,Data Architect,Female,3,0.299
Spain,Data Architect,Male,5,0.498
Spain,Data Base Design Analyst,Female,4,0.398
Spain,Data Base Design Analyst,Male,2,0.199
Spain,Data Collector,Female,1,0.1
Spain,Data Communications Analyst,Female,2,0.199
Spain,Data Communications Analyst,Male,3,0.299
Spain,Data Communications Software Consultant,Female,6,0.597
Spain,Data Communications Software Consultant,Male,4,0.398
Spain,Data Communications Technician,Female,1,0.1
Spain,Data Communications Technician,Male,1,0.1
Spain,Data Compiler,Female,2,0.199
Spain,Data Compiler,Male,2,0.199
Spain,Data Control Clerk Supervisor,Male,1,0.1
Spain,Data Conversion Operator,Female,1,0.1
Spain,Data Coordinator,Female,3,0.299
Spain,Data Coordinator,Male,7,0.697
Spain,Data Entry Associate,Female,1,0.1
Spain,Data Entry Machine Operator,Female,2,0.199
Spain,Data Entry Machine Operator,Male,1,0.1
Spain,Data Entry Operator,Male,1,0.1
Spain,Data Entry Representative,Female,1,0.1
Spain,Data Entry Specialist,Female,1,0.1
Spain,Data Entry Supervisor,Male,1,0.1
Spain,Data Examination Clerk,Male,1,0.1
Spain,Data Input Clerk,Male,1,0.1
Spain,Data Keyer,Male,1,0.1
Spain,Data Management Associate,Female,4,0.398
Spain,Data Management Associate,Male,6,0.597
Spain,Data Management Information Technology Specialist,Female,2,0.199
Spain,Data Management Information Technology Specialist,Male,3,0.299
Spain,Data Management Manager,Male,1,0.1
Spain,Data Miner,Female,3,0.299
Spain,Data Miner,Male,2,0.199
Spain,Data Modeler,Male,1,0.1
Spain,Data Modeling Specialist,Female,5,0.498
Spain,Data Modeling Specialist,Male,4,0.398
Spain,Data Officer,Female,1,0.1
Spain,Data Officer,Male,1,0.1
Spain,Data Operations Director,Female,2,0.199
Spain,Data Operations Director,Male,2,0.199
Spain,Data Processing Auditor,Female,1,0.1
Spain,Data Processing Auditor,Male,3,0.299
Spain,Data Processing Auxiliary Equipment Operator,Male,2,0.199
Spain,Data Processing Clerk,Male,3,0.299
Spain,Data Processing Consultant,Female,3,0.299
Spain,Data Processing Consultant,Male,3,0.299
Spain,Data Processing Equipment Repairer,Female,1,0.1
Spain,Data Processing Equipment Repairer,Male,3,0.299
Spain,Data Processing Manager,Female,3,0.299
Spain,Data Processing Manager,Male,5,0.498
Spain,Data Processing Mechanic,Male,1,0.1
Spain,Data Processing Supervisor,Female,1,0.1
Spain,Data Processing Supervisor,Male,1,0.1
Spain,Data Processing Systems Analyst,Female,2,0.199
Spain,Data Processing Systems Analyst,Male,8,0.796
Spain,Data Processing Systems Project Planner,Female,4,0.398
Spain,Data Processing Systems Project Planner,Male,4,0.398
Spain,Data Recovery Planner,Male,2,0.199
Spain,Data Reduction Technician,Female,4,0.398
Spain,Data Reviewer,Female,1,0.1
Spain,Data Sciences Director,Female,3,0.299
Spain,Data Sciences Director,Male,2,0.199
Spain,Data Scientist,Female,2,0.199
Spain,Data Scientist,Male,5,0.498
Spain,Data Security Administrator,Female,6,0.597
Spain,Data Security Administrator,Male,5,0.498
Spain,Data Security Analyst,Female,6,0.597
Spain,Data Security Analyst,Male,4,0.398
Spain,Data Storage Specialist,Female,1,0.1
Spain,Data Storage Specialist,Male,4,0.398
Spain,Data Systems Manager,Female,4,0.398
Spain,Data Systems Manager,Male,7,0.697
Spain,Data Technician,Male,2,0.199
Spain,Data Transcriber,Female,1,0.1
Spain,Data Transcriber,Male,1,0.1
Spain,Data Typist,Female,1,0.1
Spain,Data Warehouse Analyst,Female,4,0.398
Spain,Data Warehouse Analyst,Male,4,0.398
Spain,Data Warehouse Architect,Female,5,0.498
Spain,Data Warehouse Architect,Male,4,0.398
Spain,Data Warehouse Developer,Male,2,0.199
Spain,Data Warehouse Specialist,Female,5,0.498
Spain,Data Warehouse Specialist,Male,4,0.398
Spain,Data Warehousing Engineer,Female,4,0.398
Spain,Data Warehousing Engineer,Male,1,0.1
Spain,Data Warehousing Manager,Female,4,0.398
Spain,Data Warehousing Manager,Male,1,0.1
Spain,Data Warehousing Specialist,Female,1,0.1
Spain,Data Warehousing Specialist,Male,2,0.199
Spain,Database Administration Associate,Female,3,0.299
Spain,Database Administration Associate,Male,4,0.398
Spain,Database Administration Manager,Female,1,0.1
Spain,Database Administration Manager,Male,7,0.697
Spain,Database Administration Project Manager,Female,2,0.199
Spain,Database Architect,Female,2,0.199
Spain,Database Architect,Male,6,0.597
Spain,Database Consultant,Female,1,0.1
Spain,Database Consultant,Male,2,0.199
Spain,Database Coordinator,Female,8,0.796
Spain,Database Coordinator,Male,4,0.398
Spain,Database Design Analyst,Female,4,0.398
Spain,Database Designer,Male,5,0.498
Spain,Database Developer,Female,1,0.1
Spain,Database Development Project Manager,Female,1,0.1
Spain,Database Development Project Manager,Male,1,0.1
Spain,Database Development and Administration Project Manager,Female,6,0.597
Spain,Database Development and Administration Project Manager,Male,7,0.697
Spain,Database Engineer,Female,6,0.597
Spain,Database Engineer,Male,5,0.498
Spain,Database Management System Specialist (DBMS Specialist),Female,4,0.398
Spain,Database Management System Specialist (DBMS Specialist),Male,9,0.896
Spain,Database Manager,Female,2,0.199
Spain,Database Manager,Male,7,0.697
Spain,Database Marketing Analyst,Female,3,0.299
Spain,Database Marketing Analyst,Male,3,0.299
Spain,Database Modeler,Female,1,0.1
Spain,Database Modeler,Male,1,0.1
Spain,Database Security Administrator,Female,4,0.398
Spain,Database Security Administrator,Male,4,0.398
Spain,Database Security Expert,Female,3,0.299
Spain,Database Security Expert,Male,5,0.498
Spain,Database Software Technician,Female,2,0.199
Spain,Database Software Technician,Male,6,0.597
Spain,Database Specialist,Female,2,0.199
Spain,Database Specialist,Male,3,0.299
Spain,Database Technician,Male,1,0.1
Spain,Database Tester,Male,3,0.299
Spain,Databases Computer Consultant,Female,2,0.199
Spain,Databases Computer Consultant,Male,3,0.299
Spain,Databases Software Consultant,Female,3,0.299
Spain,Databases Software Consultant,Male,4,0.398
Spain,Datastage Developer,Male,1,0.1
Spain,Director of Data Operations,Female,5,0.498
Spain,Director of Data Operations,Male,3,0.299
Spain,Electronic Data Interchange System Developer (EDI System Developer),Female,3,0.299
Spain,Electronic Data Interchange System Developer (EDI System Developer),Male,6,0.597
Spain,Electronic Data Processing Auditor (EDP Auditor),Female,3,0.299
Spain,Electronic Data Processing Auditor (EDP Auditor),Male,3,0.299
Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,4,0.398
Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,0.1
Spain,Field Artillery Automated Tactical Data System Specialist,Female,1,0.1
Spain,Field Artillery Automated Tactical Data System Specialist,Male,1,0.1
Spain,Field Traffic Data Technician,Male,1,0.1
Spain,Flight Data Technician,Male,1,0.1
Spain,Flight Test Data Acquisition Technician,Female,1,0.1
Spain,Flight Test Data Acquisition Technician,Male,2,0.199
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,4,0.398
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,5,0.498
Spain,Geographic Information Systems Data Manager (GIS Data Manager),Female,4,0.398
Spain,Geographic Information Systems Data Manager (GIS Data Manager),Male,6,0.597
Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,2,0.199
Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,3,0.299
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,0.199
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,6,0.597
Spain,Head of Information Systems and Data Processing,Female,3,0.299
Spain,Head of Information Systems and Data Processing,Male,5,0.498
Spain,Health Data Analyst,Male,2,0.199
Spain,Internet Database Specialist,Female,2,0.199
Spain,Internet Database Specialist,Male,1,0.1
Spain,LiDAR Data Analyst,Female,1,0.1
Spain,LiDAR Data Analyst,Male,1,0.1
Spain,Maintenance Data Analyst,Male,1,0.1
Spain,Marketing Database Analyst,Male,1,0.1
Spain,Medical Data Analyst,Male,1,0.1
Spain,Micro Computer Data Processor,Female,2,0.199
Spain,Micro Computer Data Processor,Male,1,0.1
Spain,Naval Tactical Data System--Combat Information Center Officer,Female,1,0.1
Spain,Naval Tactical Data System--Combat Information Center Officer,Male,2,0.199
Spain,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,1,0.1
Spain,Oracle Database Administrator (Oracle DBA),Female,3,0.299
Spain,Oracle Database Administrator (Oracle DBA),Male,4,0.398
Spain,Reference Data Expert,Female,1,0.1
Spain,Reference Data Expert,Male,1,0.1
Spain,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,0.1
Spain,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,0.1
Spain,SQL Database Administrator,Female,3,0.299
Spain,SQL Database Administrator,Male,5,0.498
Spain,Scientific Database Curator,Male,2,0.199
Spain,Survey Data Technician,Female,1,0.1
Spain,Unemployed,Female,248,24.677
Spain,Unemployed,Male,175,17.413
Spain,Voice and Data Technician,Female,1,0.1
Spain,Voice and Data Technician,Male,1,0.1
Spain,Weight in Motion Field Data Collection Technician,Female,2,0.199
Spain,Weight in Motion Field Data Collection Technician,Male,2,0.199
Sweden,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,2,1.143
Sweden,Automatic Data Processing Planner,Female,1,0.571
Sweden,Automatic Data Processing Planner,Male,3,1.714
Sweden,Automatic Data Processing Planner (ADP Planner),Female,2,1.143
Sweden,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,0.571
Sweden,Clinical Data Management Manager (CDM Manager),Female,1,0.571
Sweden,Computer or Data Processing Systems Consultant,Female,1,0.571
Sweden,Computer or Data Processing Systems Consultant,Male,1,0.571
Sweden,Crime Data Specialist,Male,1,0.571
Sweden,Data Acquisition Technician,Male,1,0.571
Sweden,Data Administrator,Male,1,0.571
Sweden,Data Analysis Assistant,Female,1,0.571
Sweden,Data Center Operator,Female,1,0.571
Sweden,Data Coder Operator,Female,1,0.571
Sweden,Data Coder Operator,Male,1,0.571
Sweden,Data Collection Technician,Male,1,0.571
Sweden,Data Communications Analyst,Female,1,0.571
Sweden,Data Communications Software Consultant,Female,1,0.571
Sweden,Data Conversion Operator,Female,1,0.571
Sweden,Data Coordinator,Female,2,1.143
Sweden,Data Entry Associate,Male,1,0.571
Sweden,Data Entry Operator,Male,1,0.571
Sweden,Data Entry Representative,Male,1,0.571
Sweden,Data Management Information Technology Specialist,Male,1,0.571
Sweden,Data Modeler,Male,1,0.571
Sweden,Data Modeling Specialist,Female,1,0.571
Sweden,Data Officer,Female,2,1.143
Sweden,Data Processing Manager,Female,2,1.143
Sweden,Data Processing Manager,Male,1,0.571
Sweden,Data Reduction Technician,Female,1,0.571
Sweden,Data Scientist,Female,2,1.143
Sweden,Data Security Administrator,Female,1,0.571
Sweden,Data Security Analyst,Male,1,0.571
Sweden,Data Systems Manager,Male,1,0.571
Sweden,Data Transcriber,Female,1,0.571
Sweden,Data Typist,Male,2,1.143
Sweden,Data Warehouse Analyst,Male,1,0.571
Sweden,Data Warehouse Architect,Male,1,0.571
Sweden,Data Warehouse Developer,Male,1,0.571
Sweden,Data Warehouse Specialist,Female,1,0.571
Sweden,Data Warehousing Engineer,Female,1,0.571
Sweden,Data Warehousing Specialist,Female,1,0.571
Sweden,Database Administration Associate,Male,1,0.571
Sweden,Database Architect,Female,1,0.571
Sweden,Database Consultant,Male,1,0.571
Sweden,Database Coordinator,Female,1,0.571
Sweden,Database Coordinator,Male,1,0.571
Sweden,Database Design Analyst,Female,1,0.571
Sweden,Database Design Analyst,Male,1,0.571
Sweden,Database Designer,Female,1,0.571
Sweden,Database Designer,Male,1,0.571
Sweden,Database Developer,Male,1,0.571
Sweden,Database Development Project Manager,Male,1,0.571
Sweden,Database Development and Administration Project Manager,Female,3,1.714
Sweden,Database Management System Specialist (DBMS Specialist),Female,1,0.571
Sweden,Database Management System Specialist (DBMS Specialist),Male,1,0.571
Sweden,Database Manager,Female,1,0.571
Sweden,Database Manager,Male,1,0.571
Sweden,Database Marketing Analyst,Female,1,0.571
Sweden,Database Marketing Analyst,Male,1,0.571
Sweden,Database Modeler,Male,2,1.143
Sweden,Database Programmer,Female,1,0.571
Sweden,Database Security Administrator,Female,1,0.571
Sweden,Database Security Administrator,Male,2,1.143
Sweden,Database Software Technician,Female,1,0.571
Sweden,Database Specialist,Male,2,1.143
Sweden,Database Tester,Male,1,0.571
Sweden,Databases Computer Consultant,Male,1,0.571
Sweden,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,0.571
Sweden,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,0.571
Sweden,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,0.571
Sweden,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,2,1.143
Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,1.143
Sweden,Head of Information Systems and Data Processing,Male,1,0.571
Sweden,Naval Tactical Data System--Combat Information Center Officer,Female,1,0.571
Sweden,Oracle Database Administrator (Oracle DBA),Male,1,0.571
Sweden,SQL Database Administrator,Male,1,0.571
Sweden,Survey Data Technician,Male,1,0.571
Sweden,Unemployed,Female,43,24.571
Sweden,Unemployed,Male,38,21.714
